question,question_sent_count,question_tok_count,label,question_modality_strong,question_modality_weak,question_uncertainty,question_positive,question_negative,VOLA_PRIOR,VIX,SIZE,INDUSTRY,BTM,SUE,date,ticker
So it would be fair to say that type of service would be part of your long term strategies {CARDINAL} way or another either in the current form or maybe tweaked a little bit correct,1,35,1,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,2.314550185,15.83,48658.74492,12,0.270996047,3.44436,2011-Apr-20,FCX
Good {TIME} Just in terms of some of the stress that we 're seeing in these value supermarkets or grocers do you think you could see opportunities emerge similar to your experience with Albertsons And if an opportunity did emerge would partaking in something be consistent with your current strategy,3,50,1,0.0,0.02,0.02,0.06,0.02,1.743450469,15.83,3907.34482,11,1.14687858,1.98611,2011-Apr-20,ETFC
Congrats on {DATE} guys Marc just had a quick question really on the bookings Obviously a good {DATE} on international Can you give a sense in the bookings mix maybe how international bookings are looking relative to domestic It looks like on the revenue side we 're seeing good international growth Is that the same that we 're seeing also in the bookings,6,63,1,0.0,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.015873015873015872,2.155568512,15.07,9738.47908,4,0.419710632,0.42573,2011-Apr-21,NFX
Randy I just wanted to follow up on Jimmy 's last question on the share repurchase Interested in your comment about wanting to overachieve again {DATE} like I think you did {DATE} If you did do more than the {MONEY} should we be thinking about a higher level of reserve financings being the primary driver there or is there something else that you are thinking about that could influence the pace of buyback,3,73,1,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0136986301369863,2.155568512,15.07,9738.47908,4,0.419710632,0.42573,2011-Apr-21,NFX
Thank you very much and congratulations to a really nice quarter and {DATE} Martin first in terms of the outlook you provided On the memory side can you give us a little bit of color in terms of what you 're going to see in {DATE} in terms of the mix between DRAM and NAND Do you see any shifts there or is it still going to be a little stronger towards the DRAM side for {DATE},4,77,1,0.0,0.0,0.0,0.012987012987012988,0.0,1.887673378,15.07,8694.15769,12,0.899841711,0.1111,2011-Apr-21,LUV
I had a question more about the compression issues that were brought up earlier on the Fayetteville When you look at the reserves that were I guess impaired at {DATE} how much of that was a result of I guess the compression needs there in the field,2,47,1,0.0,0.0,0.0,0.0,0.0425531914893617,1.03159251,15.07,9679.0,10,0.340841639,1.30692,2011-Apr-21,LH
Thanks Good {TIME} Just back to your comments Christine about the {MONEY} in cost savings and I think Ron too you that you were going to try and get more aggressive with the cost savings because of the reduction in the sales expectation Could we see more than the {MONEY} {DATE} or is this over {DATE},4,56,1,0.0,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.0,1.895051705,15.07,14801.1147,11,1.222857758,3.13855,2011-Apr-21,STI
Great and then finally I ca n't remember who mentioned it but there was restructuring costs that you guys were just expensing as it goes on Christine could you help us understand to put that into some context as to maybe how much of the deleverage that would have been or when the peak {CARDINAL} of those sort of costs you expect,2,62,1,0.0,0.03225806451612903,0.03225806451612903,0.016129032258064516,0.016129032258064516,1.895051705,15.07,14801.1147,11,1.222857758,3.13855,2011-Apr-21,STI
Okay and just on that point {PERCENT} guidance for {DATE} that includes any disruptions that you have seen from the extreme weather as well,1,24,1,0.0,0.0,0.0,0.0,0.041666666666666664,1.973830895,15.07,119516.4255,4,0.289131113,1.50441,2011-Apr-21,SLB
Okay Great On the dividend you obviously increased it in {DATE} the {PERCENT} annualized number Should we be thinking of any incremental bumps in {DATE} Or what are you thinking in terms of addressing the dividend in terms of timing within {DATE} on a go forward basis,5,47,1,0.0,0.0,0.0,0.02127659574468085,0.0,1.056247672,15.07,9201.5352,9,0.15538163900000002,2.31312,2011-Apr-21,SHW
Yes Yes Great I mean that 's what we 're hearing too So it 's good to see that And just if I could ask a question on hedging I know you typically like to that more just to mitigate upswings in fuel but could you opportunistically maybe hedge some more Is that something you would consider strategically or not,7,60,1,0.0,0.05,0.05,0.03333333333333333,0.03333333333333333,1.319391694,15.07,20142.3024,5,0.332181926,2.28936,2011-Apr-21,APD
Hi Thanks for taking my questions My first one would you say that the pickup growth pickup in growth rates in tech have been mostly due to your headcount additions Or are there any other drivers besides the strong end market that you would care to call out,4,48,1,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,1.319391694,15.07,20142.3024,5,0.332181926,2.28936,2011-Apr-21,APD
Any sort of color around just sort of thinking about the reinvestment in terms of the potential size of this it sounds like you guys have come together and it sounds like this is different commentary than what you 've said in the past I understand you 're constantly evaluating portfolios but should we think about this as a material piece of your current relationship,2,65,1,0.0,0.0,0.0,0.0,0.0,1.203069341,15.07,46115.36424,3,0.27152421600000004,4.1289099999999985,2011-Apr-21,HON
When you see high end brands like Scania and DAF gaining market share at the high end of the market what is your general interpretation of that trend going on in Europe particularly in the sense that normally if you see the premium brands gaining share that 's a pretty good indication of underlying health in the marketplace,1,58,1,0.0,0.0,0.0,0.05172413793103448,0.0,1.203069341,15.07,46115.36424,3,0.27152421600000004,4.1289099999999985,2011-Apr-21,HON
Okay and then going back I want to go back to the Harvest acquisition We 'll see if you answer it but just standing back and thinking about the issue with the Uinta has always been you ca n't ramp fast enough ca n't get permits fast enough etcetera this obviously on the permitting front improves it but is this acreage going to take place of other acreage you would have drilled Is it upgraded acreage or should we think about it more like you finally get not finally but you 've talked about getting refinery and another agreement out there and maybe that 's what you 're talking about as far as solutions to accelerate How do you get value out of harvest I guess is the question,8,129,1,0.007751937984496124,0.007751937984496124,0.007751937984496124,0.007751937984496124,0.007751937984496124,1.203069341,15.07,46115.36424,3,0.27152421600000004,4.1289099999999985,2011-Apr-21,HON
Good {TIME} Back to the margin outlook on the core margin what gives you confidence that the core margin flattens out in {DATE} excluding rates and excluding deals following the compression you do expect in {DATE} and the compression we saw {DATE},2,42,1,0.0,0.0,0.0,0.023809523809523808,0.0,1.615043635,15.07,12543.83548,3,0.450250641,2.56684,2011-Apr-21,DOV
Okay And {CARDINAL} follow up shifting to the east coast As you look at markets like Boston and New York obviously condos in the city are very pricey People are if they want to be in the city running the most attractive option Given the public transportation systems that goes with those markets there 's always options if somebody really wants to get out if they 're willing to stomach a commute to save money Are you seeing anything in those markets whether it be move out to buy ratios or sort of where people are interested in renting that would indicate that there 's some potential rent fatigue there,6,110,1,0.00909090909090909,0.0,0.0,0.00909090909090909,0.0,1.28712783,15.07,35527.097839999995,6,0.442854911,2.64568,2011-Apr-21,DHR
Just quickly I know you guys made a {PERCENT} gross to net announcement Probably you can not give us a quantitative answer but qualitatively speaking can you talk about the gross to net adjustment trend in versus and,3,38,1,0.0,0.0,0.02631578947368421,0.0,0.0,0.689065822,14.69,26622.04695,3,0.245058901,2.536,2011-Apr-25,KMB
Do you think the amount of resources that you spent on the front of the store is going to be an equivalent amount of what we should see in terms of getting the back room where you would like it to be,1,42,1,0.0,0.0,0.0,0.0,0.0,1.146570497,15.77,66995.0866,10,0.25813874600000003,1.40571,2011-Apr-26,MMM
Thanks In regard to Permal and performance fees I think {DATE} is thought to be {DATE} So any thoughts on what we should be thinking about relative to {DATE} there,3,30,1,0.0,0.0,0.0,0.0,0.0,1.4493599119999998,15.77,8285.91725,6,0.149743718,6.98025,2011-Apr-26,WAT
Okay if I could ask {CARDINAL} quick follow up here for Mike Mike you mentioned Sharp and their Gen project and it seems like they 're the first customer that 's potentially running both LCD panels and thin film solar panels together to sort of balance out utilization rates Is that true and is that a trend we could see with other kind of higher Gen flat panel manufacturers,3,69,1,0.0,0.028985507246376812,0.043478260869565216,0.0,0.0,1.083011847,15.77,3686.3946,12,0.429057283,0.18999,2011-Apr-26,TSS
Okay Hitting the trim line topic I appreciate your color there but I think the critical point here is that right now is the trim line that we are seeing especially in {DATE} of growth the top end being {PERCENT} maybe a little bit slower is that the kind of growth we should expect going forward Or can we actually see a rebound and somewhat of an acceleration as we head out of {DATE},5,74,1,0.0,0.02702702702702703,0.02702702702702703,0.013513513513513514,0.02702702702702703,1.452668983,15.77,13013.0325,12,0.090426798,0.98914,2011-Apr-26,CHRW
Can you give an update a lot of folks especially investors in the PC chip related companies are concerned on linearity risk of double ordering and things being too good for too long Can you guys share with us some of your thoughts I think Marv you had some comments on linearity Maybe you could talk about order linearity as {DATE} progressed how your backlog looks and any risk that you can tell in terms of double ordering,4,78,1,0.0,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.01282051282051282,2.042310935,15.77,6488.554560000001,12,0.603678884,0.04585,2011-Apr-26,JEC
